id	url	match_date_title	team_1	team_2	total_score	shoots_in_target_1	shoots_in_target_2	falls_1	falls_2	corners_1	corners_2	off_side_1	off_side_2	possession_1	possession_2	free_kicks_1	free_kicks_2	shots_from_gate_1	shots_from_gate_2	blocked_shots_1	blocked_shots_2	outs_1	outs_2	yellow_cards_1	yellow_cards_2	red_cards_1	red_cards_2
1102971	https://www.championat.com/football/_england/tournament/5467/match/1102971/	10 февраля 2024, суббота. 18:00 МСК	Фулхэм	Борнмут	3 : 1	9	21	11	11	1	13	1	3	50	50	14	12	13	3	2	9	20	19	1	2	0	0
1102873	https://www.championat.com/football/_england/tournament/5467/match/1102873/	16 марта 2024, суббота. 20:30 МСК	Фулхэм	Тоттенхэм Хотспур	3 : 0	16	14	9	10	4	5	2	4	43	57	14	11	11	6	6	1	21	14	2	3	0	0
1103233	https://www.championat.com/football/_england/tournament/5467/match/1103233/	04 ноября 2023, суббота. 15:30 МСК	Фулхэм	Манчестер Юнайтед	0 : 1	18	12	9	15	9	4	1	2	45	55	17	10	9	10	8	2	19	14	5	2	0	0
1103283	https://www.championat.com/football/_england/tournament/5467/match/1103283/	08 октября 2023, воскресенье. 16:00 МСК	Вулверхэмптон	Астон Вилла	1 : 1	8	18	19	9	2	10	3	1	49	51	10	22	7	5	2	6	14	15	4	2	1	0
1103209	https://www.championat.com/football/_england/tournament/5467/match/1103209/	11 ноября 2023, суббота. 15:30 МСК	Вулверхэмптон	Тоттенхэм Хотспур	2 : 1	17	6	19	15	11	3	4	1	42	58	16	23	3	9	7	2	16	15	4	3	0	0
1102769	https://www.championat.com/football/_england/tournament/5467/match/1102769/	27 апреля 2024, суббота. 17:00 МСК	Фулхэм	Кристал Пэлас	1 : 1	9	14	11	15	5	9	1	1	54	46	16	12	12	5	1	2	11	19	0	2	0	0
1103077	https://www.championat.com/football/_england/tournament/5467/match/1103077/	24 декабря 2023, воскресенье. 16:00 МСК	Вулверхэмптон	Челси	2 : 1	14	15	11	9	10	6	3	0	31	69	9	14	7	4	5	6	16	17	3	6	0	0
1103243	https://www.championat.com/football/_england/tournament/5467/match/1103243/	28 октября 2023, суббота. 19:30 МСК	Вулверхэмптон	Ньюкасл Юнайтед	2 : 2	11	13	12	15	8	7	2	0	43	57	15	14	6	3	3	6	13	25	1	4	0	0
1103203	https://www.championat.com/football/_england/tournament/5467/match/1103203/	27 ноября 2023, понедельник. 23:00 МСК	Фулхэм	Вулверхэмптон	3 : 2	11	10	13	13	6	2	1	1	60	40	14	14	5	7	2	0	20	16	2	2	0	0
1103153	https://www.championat.com/football/_england/tournament/5467/match/1103153/	06 декабря 2023, среда. 22:30 МСК	Фулхэм	Ноттингем Форест	5 : 0	14	4	7	10	6	1	2	3	64	36	13	9	4	8	4	0	19	21	0	1	0	0
1103107	https://www.championat.com/football/_england/tournament/5467/match/1103107/	23 декабря 2023, суббота. 18:00 МСК	Фулхэм	Бёрнли	0 : 2	19	10	5	17	8	6	2	3	66	34	20	7	6	10	9	4	31	13	2	1	0	0
1102975	https://www.championat.com/football/_england/tournament/5467/match/1102975/	10 февраля 2024, суббота. 18:00 МСК	Вулверхэмптон	Брентфорд	0 : 2	17	9	11	9	7	4	1	0	72	28	9	12	5	14	4	0	23	13	2	3	0	0
1103341	https://www.championat.com/football/_england/tournament/5467/match/1103341/	16 сентября 2023, суббота. 14:30 МСК	Вулверхэмптон	Ливерпуль	1 : 3	11	16	10	4	4	4	1	0	36	64	4	11	7	8	2	3	23	27	1	3	0	0
1103357	https://www.championat.com/football/_england/tournament/5467/match/1103357/	17 сентября 2023, воскресенье. 18:30 МСК	Эвертон	Арсенал	0 : 1	8	14	11	10	1	11	1	4	24	76	14	12	9	4	4	7	9	23	1	1	0	0
1103399	https://www.championat.com/football/_england/tournament/5467/match/1103399/	19 августа 2023, суббота. 17:00 МСК	Вулверхэмптон	Брайтон энд Хоув Альбион	1 : 4	16	16	13	11	5	3	4	7	43	57	18	17	6	10	5	3	16	12	4	6	1	0
1102741	https://www.championat.com/football/_england/tournament/5467/match/1102741/	27 апреля 2024, суббота. 17:00 МСК	Вулверхэмптон	Лутон Таун	2 : 1	13	8	14	14	4	4	2	0	58	42	14	16	6	4	3	1	24	18	3	1	0	0
1103003	https://www.championat.com/football/_england/tournament/5467/match/1103003/	01 февраля 2024, четверг. 23:15 МСК	Вулверхэмптон	Манчестер Юнайтед	3 : 4	14	22	10	10	4	5	1	2	53	47	12	11	10	8	3	6	16	18	2	5	0	0
1102981	https://www.championat.com/football/_england/tournament/5467/match/1102981/	03 февраля 2024, суббота. 15:30 МСК	Эвертон	Тоттенхэм Хотспур	2 : 2	14	9	8	14	9	5	5	1	43	57	15	13	4	7	3	1	28	30	3	0	0	0
1103137	https://www.championat.com/football/_england/tournament/5467/match/1103137/	10 декабря 2023, воскресенье. 17:00 МСК	Эвертон	Челси	2 : 0	9	16	12	12	4	8	2	1	29	71	13	14	9	6	2	6	18	19	2	2	0	0
1103157	https://www.championat.com/football/_england/tournament/5467/match/1103157/	07 декабря 2023, четверг. 22:30 МСК	Эвертон	Ньюкасл Юнайтед	3 : 0	20	12	18	8	5	2	0	2	38	62	10	18	6	11	7	2	12	18	3	0	0	0
1102817	https://www.championat.com/football/_england/tournament/5467/match/1102817/	06 апреля 2024, суббота. 17:00 МСК	Вулверхэмптон	Вест Хэм Юнайтед	1 : 2	15	11	15	7	4	4	3	0	58	42	7	18	5	6	3	3	19	30	5	2	0	0
1102865	https://www.championat.com/football/_england/tournament/5467/match/1102865/	24 апреля 2024, среда. 21:45 МСК	Вулверхэмптон	Борнмут	0 : 1	15	20	10	17	8	12	2	1	62	38	18	12	9	5	7	9	17	14	4	1	0	1
1102895	https://www.championat.com/football/_england/tournament/5467/match/1102895/	09 марта 2024, суббота. 18:00 МСК	Вулверхэмптон	Фулхэм	2 : 1	8	23	7	11	3	4	3	0	47	53	11	10	8	8	1	8	18	11	2	2	0	0
1102703	https://www.championat.com/football/_england/tournament/5467/match/1102703/	11 мая 2024, суббота. 17:00 МСК	Вулверхэмптон	Кристал Пэлас	1 : 3	14	12	13	12	8	3	4	5	61	39	17	17	8	7	4	3	24	15	3	3	0	1
1102907	https://www.championat.com/football/_england/tournament/5467/match/1102907/	02 марта 2024, суббота. 18:00 МСК	Эвертон	Вест Хэм Юнайтед	1 : 3	22	12	9	6	4	5	2	1	55	45	7	11	7	8	7	2	21	18	1	2	0	0
1103059	https://www.championat.com/football/_england/tournament/5467/match/1103059/	30 декабря 2023, суббота. 18:00 МСК	Вулверхэмптон	Эвертон	3 : 0	11	8	9	14	5	2	3	1	53	47	15	12	9	4	2	4	15	17	2	3	0	0
1102949	https://www.championat.com/football/_england/tournament/5467/match/1102949/	19 февраля 2024, понедельник. 23:00 МСК	Эвертон	Кристал Пэлас	1 : 1	18	10	8	12	3	6	1	2	63	37	14	9	3	11	4	3	25	34	0	2	0	0
1103119	https://www.championat.com/football/_england/tournament/5467/match/1103119/	09 декабря 2023, суббота. 18:00 МСК	Вулверхэмптон	Ноттингем Форест	1 : 1	10	8	9	11	4	3	3	1	68	32	12	12	3	6	2	2	37	17	0	1	0	0
1103149	https://www.championat.com/football/_england/tournament/5467/match/1103149/	05 декабря 2023, вторник. 22:30 МСК	Вулверхэмптон	Бёрнли	1 : 0	7	12	11	15	5	8	2	0	51	49	15	13	9	5	0	4	19	24	2	4	0	0
1103297	https://www.championat.com/football/_england/tournament/5467/match/1103297/	07 октября 2023, суббота. 17:00 МСК	Эвертон	Борнмут	3 : 0	23	11	13	12	8	6	2	0	47	53	12	15	8	14	6	4	21	21	1	2	0	0
1103425	https://www.championat.com/football/_england/tournament/5467/match/1103425/	12 августа 2023, суббота. 17:00 МСК	Эвертон	Фулхэм	0 : 1	20	9	12	6	10	4	6	3	36	64	9	18	10	6	4	1	26	21	0	2	0	0
1102867	https://www.championat.com/football/_england/tournament/5467/match/1102867/	24 апреля 2024, среда. 22:00 МСК	Эвертон	Ливерпуль	2 : 0	15	24	6	13	4	13	4	1	23	77	14	10	7	6	2	13	14	18	0	3	0	0
1103023	https://www.championat.com/football/_england/tournament/5467/match/1103023/	14 января 2024, воскресенье. 17:00 МСК	Эвертон	Астон Вилла	0 : 0	10	16	13	14	4	5	5	1	31	69	15	18	5	5	3	4	18	33	1	4	0	0
1102775	https://www.championat.com/football/_england/tournament/5467/match/1102775/	21 апреля 2024, воскресенье. 15:30 МСК	Эвертон	Ноттингем Форест	2 : 0	7	8	15	9	6	4	0	1	41	59	10	15	3	6	1	3	19	18	4	2	0	0
1103207	https://www.championat.com/football/_england/tournament/5467/match/1103207/	26 ноября 2023, воскресенье. 19:30 МСК	Эвертон	Манчестер Юнайтед	0 : 3	24	9	10	8	6	5	2	2	51	49	10	12	5	14	6	0	21	16	3	0	0	0
1102815	https://www.championat.com/football/_england/tournament/5467/match/1102815/	06 апреля 2024, суббота. 17:00 МСК	Эвертон	Бёрнли	1 : 0	12	5	11	13	3	5	10	1	37	63	14	21	5	14	3	2	21	20	2	1	0	1
1103205	https://www.championat.com/football/_england/tournament/5467/match/1103205/	25 ноября 2023, суббота. 20:30 МСК	Брентфорд	Арсенал	0 : 1	7	15	9	7	1	8	2	3	35	65	10	11	12	7	1	4	20	23	1	1	0	0
1102955	https://www.championat.com/football/_england/tournament/5467/match/1102955/	17 февраля 2024, суббота. 15:30 МСК	Брентфорд	Ливерпуль	1 : 4	15	15	4	18	1	6	3	2	37	63	20	7	6	8	2	3	17	15	2	1	0	0
1102915	https://www.championat.com/football/_england/tournament/5467/match/1102915/	02 марта 2024, суббота. 18:00 МСК	Брентфорд	Челси	2 : 2	14	17	10	9	0	6	1	4	31	69	13	11	10	7	3	5	24	26	3	1	0	0
1103387	https://www.championat.com/football/_england/tournament/5467/match/1103387/	26 августа 2023, суббота. 17:00 МСК	Эвертон	Вулверхэмптон	0 : 1	15	11	10	14	7	0	1	1	45	55	15	11	7	12	2	4	22	25	3	4	0	0
1103237	https://www.championat.com/football/_england/tournament/5467/match/1103237/	04 ноября 2023, суббота. 18:00 МСК	Эвертон	Брайтон энд Хоув Альбион	1 : 1	10	7	15	5	3	3	0	3	20	80	8	15	8	5	2	1	14	22	4	2	0	0
1103323	https://www.championat.com/football/_england/tournament/5467/match/1103323/	30 сентября 2023, суббота. 17:00 МСК	Эвертон	Лутон Таун	1 : 2	24	9	8	10	3	6	2	3	69	31	13	10	8	18	5	3	37	23	0	1	0	0
1103239	https://www.championat.com/football/_england/tournament/5467/match/1103239/	04 ноября 2023, суббота. 18:00 МСК	Брентфорд	Вест Хэм Юнайтед	3 : 2	16	12	12	14	4	3	2	0	59	41	14	14	7	10	6	2	9	25	1	4	0	0
1103395	https://www.championat.com/football/_england/tournament/5467/match/1103395/	26 августа 2023, суббота. 17:00 МСК	Брентфорд	Кристал Пэлас	1 : 1	8	15	9	15	8	6	2	2	60	40	17	11	6	6	4	5	19	10	0	0	0	0
1103121	https://www.championat.com/football/_england/tournament/5467/match/1103121/	17 декабря 2023, воскресенье. 17:00 МСК	Брентфорд	Астон Вилла	1 : 2	4	14	19	6	7	11	7	0	32	68	6	26	7	0	1	3	15	22	6	4	1	1
1103375	https://www.championat.com/football/_england/tournament/5467/match/1103375/	02 сентября 2023, суббота. 17:00 МСК	Брентфорд	Борнмут	2 : 2	21	12	6	13	5	2	1	1	58	42	14	7	7	14	4	3	16	16	1	2	0	0
1102851	https://www.championat.com/football/_england/tournament/5467/match/1102851/	30 марта 2024, суббота. 23:00 МСК	Брентфорд	Манчестер Юнайтед	1 : 1	31	11	7	14	14	4	1	2	47	53	16	8	7	17	9	2	14	14	3	2	0	0
1103069	https://www.championat.com/football/_england/tournament/5467/match/1103069/	27 декабря 2023, среда. 22:30 МСК	Брентфорд	Вулверхэмптон	1 : 4	14	11	5	14	8	2	1	3	60	40	17	6	5	10	5	4	18	12	1	1	0	0
1102753	https://www.championat.com/football/_england/tournament/5467/match/1102753/	27 апреля 2024, суббота. 19:30 МСК	Эвертон	Брентфорд	1 : 0	18	10	10	12	6	6	4	2	48	52	14	14	8	5	8	4	19	23	1	2	0	0
1103031	https://www.championat.com/football/_england/tournament/5467/match/1103031/	20 января 2024, суббота. 20:30 МСК	Брентфорд	Ноттингем Форест	3 : 2	12	12	10	14	6	4	0	2	48	52	16	10	8	5	4	4	24	16	1	3	0	0
1103175	https://www.championat.com/football/_england/tournament/5467/match/1103175/	02 декабря 2023, суббота. 18:00 МСК	Брентфорд	Лутон Таун	3 : 1	27	7	10	8	7	5	0	2	71	29	10	10	2	13	12	5	26	10	1	2	0	0
1102705	https://www.championat.com/football/_england/tournament/5467/match/1102705/	19 мая 2024, воскресенье. 18:00 МСК	Брентфорд	Ньюкасл Юнайтед	2 : 4	10	12	15	11	3	0	2	1	54	46	12	17	7	9	1	2	17	13	4	4	0	0
1103433	https://www.championat.com/football/_england/tournament/5467/match/1103433/	13 августа 2023, воскресенье. 16:00 МСК	Брентфорд	Тоттенхэм Хотспур	2 : 2	11	18	12	13	3	6	1	0	33	67	13	13	7	5	3	6	20	17	1	4	0	0
1102919	https://www.championat.com/football/_england/tournament/5467/match/1102919/	02 марта 2024, суббота. 18:00 МСК	Ноттингем Форест	Ливерпуль	0 : 1	8	22	11	12	3	12	2	1	29	71	13	13	12	5	3	11	28	24	3	2	0	0
1102751	https://www.championat.com/football/_england/tournament/5467/match/1102751/	04 мая 2024, суббота. 17:00 МСК	Брентфорд	Фулхэм	0 : 0	7	15	3	6	7	6	1	0	55	45	6	4	11	10	2	6	18	19	1	1	0	0
1103227	https://www.championat.com/football/_england/tournament/5467/match/1103227/	05 ноября 2023, воскресенье. 17:00 МСК	Ноттингем Форест	Астон Вилла	2 : 0	5	13	6	9	0	10	9	1	27	73	10	15	16	3	0	3	6	19	1	1	0	0
1103101	https://www.championat.com/football/_england/tournament/5467/match/1103101/	15 декабря 2023, пятница. 23:00 МСК	Ноттингем Форест	Тоттенхэм Хотспур	0 : 2	15	12	16	11	6	4	5	0	33	67	11	21	6	8	5	4	20	15	2	4	0	1
1102707	https://www.championat.com/football/_england/tournament/5467/match/1102707/	11 мая 2024, суббота. 19:30 МСК	Ноттингем Форест	Челси	2 : 3	20	12	14	8	5	6	3	1	32	68	9	17	2	8	5	3	17	16	2	3	0	0
1102963	https://www.championat.com/football/_england/tournament/5467/match/1102963/	10 февраля 2024, суббота. 20:30 МСК	Ноттингем Форест	Ньюкасл Юнайтед	2 : 3	10	8	9	6	4	4	3	0	37	63	6	12	4	12	3	2	21	13	1	2	0	0
1102959	https://www.championat.com/football/_england/tournament/5467/match/1102959/	17 февраля 2024, суббота. 18:00 МСК	Ноттингем Форест	Вест Хэм Юнайтед	2 : 0	18	13	13	15	5	2	1	1	49	51	16	14	5	5	4	6	19	12	4	5	0	1
1102829	https://www.championat.com/football/_england/tournament/5467/match/1102829/	03 апреля 2024, среда. 21:30 МСК	Брентфорд	Брайтон энд Хоув Альбион	0 : 0	5	25	9	12	1	5	3	0	33	67	12	12	14	8	1	7	12	10	1	1	0	0
1103017	https://www.championat.com/football/_england/tournament/5467/match/1103017/	30 января 2024, вторник. 22:30 МСК	Ноттингем Форест	Арсенал	1 : 2	9	19	6	7	2	10	1	3	26	74	10	7	9	2	3	9	15	10	0	1	0	0
1103079	https://www.championat.com/football/_england/tournament/5467/match/1103079/	23 декабря 2023, суббота. 18:00 МСК	Ноттингем Форест	Борнмут	2 : 3	11	18	10	10	6	6	0	0	31	69	10	10	8	2	6	4	15	18	1	3	1	0
1103335	https://www.championat.com/football/_england/tournament/5467/match/1103335/	23 сентября 2023, суббота. 19:30 МСК	Брентфорд	Эвертон	1 : 3	12	18	9	12	1	4	3	1	56	44	13	12	12	4	4	1	20	20	2	2	0	0
1103279	https://www.championat.com/football/_england/tournament/5467/match/1103279/	21 октября 2023, суббота. 17:00 МСК	Брентфорд	Бёрнли	3 : 0	24	6	14	12	5	5	2	2	50	50	14	16	6	10	6	1	19	14	5	3	0	1
1103267	https://www.championat.com/football/_england/tournament/5467/match/1103267/	21 октября 2023, суббота. 17:00 МСК	Ноттингем Форест	Лутон Таун	2 : 2	16	12	12	11	4	2	2	0	57	43	11	14	7	8	1	4	18	22	3	0	0	0
1102849	https://www.championat.com/football/_england/tournament/5467/match/1102849/	30 марта 2024, суббота. 18:00 МСК	Ноттингем Форест	Кристал Пэлас	1 : 1	12	10	14	12	4	6	4	0	59	41	12	18	8	3	4	1	32	15	1	1	0	0
1103151	https://www.championat.com/football/_england/tournament/5467/match/1103151/	05 декабря 2023, вторник. 23:15 МСК	Лутон Таун	Арсенал	3 : 4	6	23	14	7	3	8	1	4	33	67	11	15	7	4	1	9	14	15	2	1	0	0
1103199	https://www.championat.com/football/_england/tournament/5467/match/1103199/	25 ноября 2023, суббота. 18:00 МСК	Ноттингем Форест	Брайтон энд Хоув Альбион	2 : 3	19	10	12	7	6	4	0	0	47	53	7	12	7	11	8	2	15	8	2	6	0	1
1102827	https://www.championat.com/football/_england/tournament/5467/match/1102827/	02 апреля 2024, вторник. 21:30 МСК	Ноттингем Форест	Фулхэм	3 : 1	16	18	7	8	3	8	2	0	33	67	8	9	13	8	3	3	17	16	1	0	0	0
1103037	https://www.championat.com/football/_england/tournament/5467/match/1103037/	30 декабря 2023, суббота. 20:30 МСК	Ноттингем Форест	Манчестер Юнайтед	2 : 1	8	10	9	11	4	5	1	2	46	54	13	10	6	8	3	3	9	30	2	4	0	0
1102779	https://www.championat.com/football/_england/tournament/5467/match/1102779/	13 апреля 2024, суббота. 17:00 МСК	Ноттингем Форест	Вулверхэмптон	2 : 2	16	11	15	10	10	1	1	1	46	54	11	16	7	8	1	3	20	18	2	3	0	0
1103045	https://www.championat.com/football/_england/tournament/5467/match/1103045/	30 декабря 2023, суббота. 15:30 МСК	Лутон Таун	Челси	2 : 3	15	12	14	21	7	2	5	1	52	48	22	19	4	13	5	2	26	13	2	2	0	0
1103087	https://www.championat.com/football/_england/tournament/5467/match/1103087/	23 декабря 2023, суббота. 18:00 МСК	Лутон Таун	Ньюкасл Юнайтед	1 : 0	16	15	11	5	5	7	0	3	35	65	8	11	11	12	3	7	16	18	2	2	0	0
1103315	https://www.championat.com/football/_england/tournament/5467/match/1103315/	01 октября 2023, воскресенье. 16:00 МСК	Ноттингем Форест	Брентфорд	1 : 1	6	21	6	10	1	11	2	1	46	54	11	8	10	5	1	9	19	25	2	2	1	0
1103163	https://www.championat.com/football/_england/tournament/5467/match/1103163/	02 декабря 2023, суббота. 20:30 МСК	Ноттингем Форест	Эвертон	0 : 1	13	12	14	15	4	3	1	2	60	40	17	15	8	8	6	4	17	19	1	0	0	0
1103349	https://www.championat.com/football/_england/tournament/5467/match/1103349/	18 сентября 2023, понедельник. 21:45 МСК	Ноттингем Форест	Бёрнли	1 : 1	14	10	16	10	5	4	2	2	46	54	12	18	8	7	5	4	18	21	2	3	0	1
1103231	https://www.championat.com/football/_england/tournament/5467/match/1103231/	05 ноября 2023, воскресенье. 19:30 МСК	Лутон Таун	Ливерпуль	1 : 1	8	24	7	13	4	7	1	1	26	74	14	8	16	3	1	7	15	26	1	1	0	0
1102825	https://www.championat.com/football/_england/tournament/5467/match/1102825/	06 апреля 2024, суббота. 17:00 МСК	Лутон Таун	Борнмут	2 : 1	19	8	7	14	7	2	0	0	56	44	14	7	8	8	4	1	23	26	0	0	0	0
1102947	https://www.championat.com/football/_england/tournament/5467/match/1102947/	18 февраля 2024, воскресенье. 19:30 МСК	Лутон Таун	Манчестер Юнайтед	1 : 2	22	22	7	21	8	6	4	1	58	42	22	11	4	11	8	8	12	12	3	5	0	0
1102685	https://www.championat.com/football/_england/tournament/5467/match/1102685/	19 мая 2024, воскресенье. 18:00 МСК	Лутон Таун	Фулхэм	2 : 4	15	15	15	20	4	4	8	1	40	60	21	23	8	7	6	2	12	13	5	4	0	0
1103325	https://www.championat.com/football/_england/tournament/5467/match/1103325/	23 сентября 2023, суббота. 17:00 МСК	Лутон Таун	Вулверхэмптон	1 : 1	20	3	12	17	10	1	1	1	56	44	18	13	2	18	8	0	22	11	0	2	0	1
1102723	https://www.championat.com/football/_england/tournament/5467/match/1102723/	03 мая 2024, пятница. 22:00 МСК	Лутон Таун	Эвертон	1 : 1	18	10	14	12	7	7	0	0	50	50	12	14	3	13	5	4	22	14	1	3	0	0
1102785	https://www.championat.com/football/_england/tournament/5467/match/1102785/	20 апреля 2024, суббота. 17:00 МСК	Лутон Таун	Брентфорд	1 : 5	6	22	13	9	4	9	0	0	52	48	9	13	14	6	2	4	23	16	1	2	0	0
1102909	https://www.championat.com/football/_england/tournament/5467/match/1102909/	02 марта 2024, суббота. 20:30 МСК	Лутон Таун	Астон Вилла	2 : 3	14	12	8	19	8	6	3	1	47	53	20	11	4	9	6	0	12	21	1	4	0	0
1103007	https://www.championat.com/football/_england/tournament/5467/match/1103007/	30 января 2024, вторник. 22:45 МСК	Лутон Таун	Брайтон энд Хоув Альбион	4 : 0	18	9	13	14	7	4	4	1	41	59	15	17	6	3	8	3	21	25	2	2	0	0
1103291	https://www.championat.com/football/_england/tournament/5467/match/1103291/	07 октября 2023, суббота. 14:30 МСК	Лутон Таун	Тоттенхэм Хотспур	0 : 1	13	15	16	7	5	6	4	4	45	55	11	20	10	9	4	2	20	28	2	2	0	1
1103417	https://www.championat.com/football/_england/tournament/5467/match/1103417/	03 октября 2023, вторник. 21:30 МСК	Лутон Таун	Бёрнли	1 : 2	19	13	14	6	7	6	3	3	47	53	9	17	8	12	6	1	25	21	4	2	0	0
1103373	https://www.championat.com/football/_england/tournament/5467/match/1103373/	02 сентября 2023, суббота. 17:00 МСК	Бёрнли	Тоттенхэм Хотспур	2 : 5	18	22	15	9	7	4	2	1	48	52	10	17	5	9	7	9	20	10	4	3	0	0
1103365	https://www.championat.com/football/_england/tournament/5467/match/1103365/	01 сентября 2023, пятница. 22:00 МСК	Лутон Таун	Вест Хэм Юнайтед	1 : 2	16	9	8	13	9	6	0	6	37	63	19	8	7	10	5	2	21	18	1	1	0	0
1103183	https://www.championat.com/football/_england/tournament/5467/match/1103183/	25 ноября 2023, суббота. 18:00 МСК	Лутон Таун	Кристал Пэлас	2 : 1	7	15	15	12	4	5	1	1	40	60	13	16	8	4	0	4	19	28	6	1	0	0
1103063	https://www.championat.com/football/_england/tournament/5467/match/1103063/	26 декабря 2023, вторник. 20:30 МСК	Бёрнли	Ливерпуль	0 : 2	9	19	7	10	4	4	1	4	31	69	14	8	9	11	1	3	15	17	2	1	0	0
1103187	https://www.championat.com/football/_england/tournament/5467/match/1103187/	25 ноября 2023, суббота. 18:00 МСК	Бёрнли	Вест Хэм Юнайтед	1 : 2	11	11	11	7	4	5	2	1	50	50	8	13	6	9	0	4	15	24	1	3	0	0
1103383	https://www.championat.com/football/_england/tournament/5467/match/1103383/	27 августа 2023, воскресенье. 16:00 МСК	Бёрнли	Астон Вилла	1 : 3	8	14	12	11	4	6	5	1	57	43	12	17	4	7	1	6	13	10	2	0	0	0
1102809	https://www.championat.com/football/_england/tournament/5467/match/1102809/	13 апреля 2024, суббота. 17:00 МСК	Бёрнли	Брайтон энд Хоув Альбион	1 : 1	9	19	18	8	4	5	1	4	44	56	12	19	6	8	1	6	8	10	1	2	0	0
1102921	https://www.championat.com/football/_england/tournament/5467/match/1102921/	03 марта 2024, воскресенье. 16:00 МСК	Бёрнли	Борнмут	0 : 2	20	10	8	13	7	2	2	4	75	25	17	10	7	13	6	1	30	18	2	4	0	0
1102861	https://www.championat.com/football/_england/tournament/5467/match/1102861/	16 марта 2024, суббота. 18:00 МСК	Лутон Таун	Ноттингем Форест	1 : 1	10	16	10	17	6	7	1	2	60	40	19	11	8	10	3	4	19	15	1	2	0	0
1102961	https://www.championat.com/football/_england/tournament/5467/match/1102961/	17 февраля 2024, суббота. 18:00 МСК	Бёрнли	Арсенал	0 : 5	8	16	11	8	4	6	5	1	34	66	9	16	9	6	4	5	13	16	2	1	0	0
1102693	https://www.championat.com/football/_england/tournament/5467/match/1102693/	19 мая 2024, воскресенье. 18:00 МСК	Бёрнли	Ноттингем Форест	1 : 2	20	12	11	5	4	3	0	2	73	27	7	11	5	11	7	2	17	12	1	0	0	0
1103021	https://www.championat.com/football/_england/tournament/5467/match/1103021/	12 января 2024, пятница. 22:45 МСК	Бёрнли	Лутон Таун	1 : 1	13	14	7	12	2	8	1	4	37	63	16	8	5	9	0	6	24	17	1	0	0	0
1103241	https://www.championat.com/football/_england/tournament/5467/match/1103241/	04 ноября 2023, суббота. 18:00 МСК	Бёрнли	Кристал Пэлас	0 : 2	18	4	9	12	12	1	2	0	67	33	12	11	0	13	2	1	25	16	0	5	0	0
1103299	https://www.championat.com/football/_england/tournament/5467/match/1103299/	07 октября 2023, суббота. 17:00 МСК	Бёрнли	Челси	1 : 4	10	9	11	9	7	3	4	2	37	63	11	15	4	3	3	2	20	18	2	4	0	0
1102731	https://www.championat.com/football/_england/tournament/5467/match/1102731/	04 мая 2024, суббота. 17:00 МСК	Бёрнли	Ньюкасл Юнайтед	1 : 4	17	23	8	8	4	11	0	0	47	53	8	8	7	11	5	7	16	17	2	2	0	0
1103155	https://www.championat.com/football/_england/tournament/5467/match/1103155/	06 декабря 2023, среда. 22:30 МСК	Шеффилд Юнайтед	Ливерпуль	0 : 2	6	15	12	8	2	12	1	4	24	76	12	13	9	6	2	2	21	28	2	3	0	0
1102987	https://www.championat.com/football/_england/tournament/5467/match/1102987/	03 февраля 2024, суббота. 18:00 МСК	Бёрнли	Фулхэм	2 : 2	10	15	11	7	2	13	1	1	44	56	8	12	4	7	2	4	26	28	2	2	0	0
1102847	https://www.championat.com/football/_england/tournament/5467/match/1102847/	02 апреля 2024, вторник. 21:45 МСК	Бёрнли	Вулверхэмптон	1 : 1	12	8	10	12	7	4	2	4	52	48	16	12	7	8	3	2	22	11	0	2	0	0
1103333	https://www.championat.com/football/_england/tournament/5467/match/1103333/	23 сентября 2023, суббота. 22:00 МСК	Бёрнли	Манчестер Юнайтед	0 : 1	12	10	6	12	9	5	1	3	60	40	15	7	3	6	3	4	9	16	1	2	0	0
1102869	https://www.championat.com/football/_england/tournament/5467/match/1102869/	16 марта 2024, суббота. 18:00 МСК	Бёрнли	Брентфорд	2 : 1	16	10	14	17	5	4	5	3	62	38	20	19	2	9	5	4	14	11	2	4	0	1
1103265	https://www.championat.com/football/_england/tournament/5467/match/1103265/	21 октября 2023, суббота. 22:00 МСК	Шеффилд Юнайтед	Манчестер Юнайтед	1 : 2	12	14	12	10	5	4	3	4	38	62	14	15	10	2	3	3	20	17	3	1	0	0
1102985	https://www.championat.com/football/_england/tournament/5467/match/1102985/	03 февраля 2024, суббота. 20:30 МСК	Шеффилд Юнайтед	Астон Вилла	0 : 5	10	14	10	7	3	4	6	0	34	66	7	16	9	4	3	0	14	17	1	0	0	0
1103111	https://www.championat.com/football/_england/tournament/5467/match/1103111/	16 декабря 2023, суббота. 20:30 МСК	Бёрнли	Эвертон	0 : 2	13	10	9	8	8	6	0	4	63	37	12	9	4	6	7	0	22	20	0	1	0	0
1102939	https://www.championat.com/football/_england/tournament/5467/match/1102939/	18 февраля 2024, воскресенье. 17:00 МСК	Шеффилд Юнайтед	Брайтон энд Хоув Альбион	0 : 5	6	24	3	5	5	10	2	2	20	80	7	5	10	6	3	9	13	12	1	4	1	0
1102683	https://www.championat.com/football/_england/tournament/5467/match/1102683/	19 мая 2024, воскресенье. 18:00 МСК	Шеффилд Юнайтед	Тоттенхэм Хотспур	0 : 3	6	16	11	9	2	6	6	0	24	76	9	17	6	3	2	5	14	22	2	0	0	0
